31   (line 867) INFO  MolSim - RDF 0.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 0) (40, 0) (41, 0) (42, 0) (43, 0) (44, 0) (45, 0) (46, 0) (47, 0) (48, 0) (49, 2638.24) (50, 4358.69) (51, 0) (52, 0) (53, 0) (54, 0) (55, 0) (56, 0) (57, 0) (58, 0) (59, 0) (60, 0) (61, 0) (62, 0) (63, 0) (64, 0) (65, 0) (66, 0) (67, 0) (68, 0) (69, 0) (70, 6189.97) (71, 0) (72, 0) (73, 0) (74, 0) (75, 0) (76, 0) (77, 0) (78, 0) (79, 0) (80, 0) (81, 0) (82, 0) (83, 0) (84, 0) (85, 0) (86, 2398.58) (87, 0) (88, 0) (89, 0) (90, 0) (91, 0) (92, 0) (93, 0) (94, 0) (95, 0) (96, 0) (97, 0) (98, 0) (99, 574.218) 
196899 (line 867) INFO  MolSim - RDF 97.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 10.5894) (39, 31.8569) (40, 102.074) (41, 124.556) (42, 201.318) (43, 258.53) (44, 387.076) (45, 452.386) (46, 410.151) (47, 480.025) (48, 477.117) (49, 395.042) (50, 402.12) (51, 473.456) (52, 492.609) (53, 457) (54, 517.011) (55, 422.11) (56, 428.608) (57, 473.174) (58, 468.603) (59, 435.988) (60, 384.528) (61, 332.008) (62, 302.047) (63, 358.137) (64, 307.502) (65, 291.476) (66, 256.747) (67, 240.009) (68, 231.38) (69, 235.06) (70, 201.069) (71, 173.991) (72, 194.608) (73, 177.242) (74, 165.917) (75, 122.54) (76, 118.016) (77, 87.1138) (78, 81.5122) (79, 57.9502) (80, 47.234) (81, 60.2611) (82, 43.8186) (83, 73.5435) (84, 120.544) (85, 154.243) (86, 159.439) (87, 187.935) (88, 213.774) (89, 229.926) (90, 252.663) (91, 308.416) (92, 301.172) (93, 337.857) (94, 344.806) (95, 356.269) (96, 387.973) (97, 399.32) (98, 400.691) (99, 380.786) 
198750 (line 867) INFO  MolSim - RDF 98.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 38.8279) (39, 43.5936) (40, 110.048) (41, 192.909) (42, 265.045) (43, 309.683) (44, 393.681) (45, 392.995) (46, 365.385) (47, 422.051) (48, 521.604) (49, 452.697) (50, 480.082) (51, 485.293) (52, 452.745) (53, 441.462) (54, 461.522) (55, 432.301) (56, 411.398) (57, 491.373) (58, 434.203) (59, 387.955) (60, 358.798) (61, 356.908) (62, 389.781) (63, 314.019) (64, 277.317) (65, 267.085) (66, 256.155) (67, 281.35) (68, 235.283) (69, 203.647) (70, 222.649) (71, 201.113) (72, 177.188) (73, 171.915) (74, 139.05) (75, 118.409) (76, 111.758) (77, 104.101) (78, 74.295) (79, 58.778) (80, 64.5936) (81, 72.8648) (82, 71.1091) (83, 74.6692) (84, 75.8435) (85, 151.38) (86, 160.488) (87, 180.76) (88, 249.515) (89, 230.58) (90, 270.231) (91, 299.042) (92, 292.305) (93, 324.391) (94, 369.415) (95, 391.551) (96, 364.094) (97, 401.797) (98, 418.487) (99, 383.693) 
200807 (line 867) INFO  MolSim - RDF 99.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 28.2384) (39, 38.5636) (40, 54.2267) (41, 145.821) (42, 254.907) (43, 319.36) (44, 282.711) (45, 492.823) (46, 396.842) (47, 453.357) (48, 454.874) (49, 464.441) (50, 473.927) (51, 483.32) (52, 433.762) (53, 439.634) (54, 517.891) (55, 504.493) (56, 473.681) (57, 416.204) (58, 400.567) (59, 309.625) (60, 355.224) (61, 358.983) (62, 348.927) (63, 339.971) (64, 302.471) (65, 342.088) (66, 226.576) (67, 248.622) (68, 235.283) (69, 198.772) (70, 199.49) (71, 195.484) (72, 163.252) (73, 163.198) (74, 162.617) (75, 112.902) (76, 108.181) (77, 111.07) (78, 94.2485) (79, 62.9173) (80, 69.8418) (81, 61.4427) (82, 41.8967) (83, 76.9205) (84, 95.2624) (85, 146.728) (86, 156.642) (87, 166.75) (88, 197.407) (89, 265.852) (90, 251.385) (91, 282.481) (92, 336.335) (93, 385.439) (94, 371.172) (95, 366.882) (96, 375.331) (97, 343.729) (98, 401.5) (99, 407.211) 
202835 (line 867) INFO  MolSim - RDF 100.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 45.2703) (40, 43.0624) (41, 132.15) (42, 249.113) (43, 326.273) (44, 363.296) (45, 385.413) (46, 414.99) (47, 457.995) (48, 533.837) (49, 479.389) (50, 532.399) (51, 470.497) (52, 532.473) (53, 476.194) (54, 501.157) (55, 445.891) (56, 396.647) (57, 356.859) (58, 331.768) (59, 370.959) (60, 367.375) (61, 350.683) (62, 366.34) (63, 358.137) (64, 337.686) (65, 240.864) (66, 228.351) (67, 262.402) (68, 230.265) (69, 216.645) (70, 247.915) (71, 192.413) (72, 180.174) (73, 172.883) (74, 156.018) (75, 133.555) (76, 102.817) (77, 115.426) (78, 84.0595) (79, 71.6098) (80, 66.2084) (81, 62.6243) (82, 74.5685) (83, 65.6639) (84, 106.621) (85, 124.54) (86, 120.628) (87, 177.001) (88, 216.112) (89, 254.095) (90, 278.536) (91, 293.73) (92, 339.086) (93, 368.082) (94, 372.637) (95, 360.571) (96, 382.916) (97, 390.513) (98, 391.253) (99, 392.413) 
206986 (line 867) INFO  MolSim - RDF 101.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 15.0901) (40, 92.5044) (41, 138.226) (42, 194.077) (43, 364.983) (44, 284.032) (45, 395.522) (46, 488.793) (47, 499.736) (48, 405.939) (49, 538.111) (50, 390.836) (51, 434.988) (52, 495.456) (53, 519.152) (54, 472.972) (55, 417.014) (56, 478.598) (57, 390.883) (58, 438.789) (59, 435.249) (60, 366.66) (61, 385.959) (62, 332.184) (63, 351) (64, 264.112) (65, 285.988) (66, 285.734) (67, 227.377) (68, 264.275) (69, 179.274) (70, 172.645) (71, 180.132) (72, 176.192) (73, 171.431) (74, 143.763) (75, 119.327) (76, 125.616) (77, 102.794) (78, 91.2767) (79, 67.8845) (80, 71.0529) (81, 47.6575) (82, 46.5092) (83, 88.9277) (84, 107.353) (85, 132.771) (86, 126.572) (87, 189.986) (88, 225.799) (89, 256.381) (90, 296.743) (91, 306.854) (92, 332.971) (93, 314.515) (94, 364.727) (95, 349.384) (96, 375.331) (97, 369.598) (98, 388.826) (99, 416.724) 
208868 (line 867) INFO  MolSim - RDF 102.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 9.3014) (38, 17.649) (39, 33.5335) (40, 86.1248) (41, 151.897) (42, 168.007) (43, 323.508) (44, 380.47) (45, 400.577) (46, 470.645) (47, 467.271) (48, 503.809) (49, 364.079) (50, 522.141) (51, 474.443) (52, 522.033) (53, 453.344) (54, 450.072) (55, 390.685) (56, 494.989) (57, 463.679) (58, 359.288) (59, 449.289) (60, 346.647) (61, 309.874) (62, 358.973) (63, 346.459) (64, 311.903) (65, 260.378) (66, 229.534) (67, 255.512) (68, 260.372) (69, 238.31) (70, 193.7) (71, 192.413) (72, 187.142) (73, 154.481) (74, 141.878) (75, 114.279) (76, 114.44) (77, 99.3098) (78, 98.9185) (79, 110.933) (80, 62.575) (81, 81.9237) (82, 60.731) (83, 64.5382) (84, 79.8739) (85, 133.487) (86, 125.873) (87, 184.86) (88, 213.774) (89, 251.155) (90, 281.092) (91, 301.229) (92, 302.701) (93, 328.88) (94, 333.674) (95, 333.034) (96, 378.702) (97, 386.661) (98, 371.03) (99, 420.688) 
210711 (line 867) INFO  MolSim - RDF 103.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 26.8268) (40, 97.2891) (41, 78.9865) (42, 202.767) (43, 319.36) (44, 343.48) (45, 411.949) (46, 444.028) (47, 449.878) (48, 496.024) (49, 523.164) (50, 456.488) (51, 526.72) (52, 470.778) (53, 489.904) (54, 437.742) (55, 458.63) (56, 457.291) (57, 447.854) (58, 464.016) (59, 369.481) (60, 456.717) (61, 336.849) (62, 342.23) (63, 291.311) (64, 240.845) (65, 271.354) (66, 263.254) (67, 264.699) (68, 238.071) (69, 213.396) (70, 171.066) (71, 195.484) (72, 155.288) (73, 157.871) (74, 144.706) (75, 118.868) (76, 125.169) (77, 91.4695) (78, 85.3331) (79, 81.9581) (80, 73.4752) (81, 90.9825) (82, 78.7966) (83, 90.0533) (84, 101.125) (85, 119.888) (86, 167.131) (87, 162.65) (88, 217.115) (89, 243.644) (90, 305.368) (91, 268.419) (92, 304.842) (93, 342.346) (94, 351.544) (95, 359.711) (96, 382.074) (97, 365.745) (98, 371.839) (99, 416.196) 
212574 (line 867) INFO  MolSim - RDF 104.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 1.86028) (38, 22.9437) (39, 25.1501) (40, 62.2013) (41, 150.378) (42, 298.357) (43, 334.568) (44, 424.066) (45, 365.194) (46, 398.052) (47, 467.271) (48, 554.968) (49, 478.321) (50, 522.141) (51, 479.374) (52, 441.355) (53, 445.118) (54, 464.165) (55, 479.014) (56, 472.862) (57, 430.446) (58, 411.27) (59, 350.268) (60, 374.522) (61, 327.858) (62, 340.221) (63, 315.316) (64, 283.606) (65, 233.547) (66, 286.326) (67, 250.344) (68, 215.769) (69, 219.353) (70, 225.281) (71, 185.249) (72, 190.128) (73, 159.808) (74, 129.622) (75, 117.033) (76, 106.84) (77, 108.892) (78, 97.6448) (79, 86.9253) (80, 79.5308) (81, 66.563) (82, 57.656) (83, 95.6817) (84, 108.819) (85, 162.475) (86, 165.733) (87, 201.603) (88, 227.469) (89, 247.563) (90, 252.663) (91, 283.418) (92, 295.057) (93, 326.186) (94, 324.593) (95, 338.771) (96, 367.465) (97, 364.094) (98, 373.996) (99, 377.615) 
216339 (line 867) INFO  MolSim - RDF 105.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 40.2402) (40, 127.592) (41, 112.404) (42, 163.662) (43, 376.043) (44, 347.443) (45, 382.886) (46, 435.559) (47, 362.917) (48, 492.687) (49, 381.162) (50, 567.277) (51, 563.216) (52, 486.914) (53, 439.634) (54, 459.761) (55, 411.918) (56, 447.457) (57, 428.864) (58, 421.972) (59, 426.381) (60, 356.654) (61, 382.5) (62, 399.827) (63, 282.876) (64, 242.102) (65, 271.354) (66, 283.368) (67, 261.254) (68, 241.973) (69, 204.73) (70, 183.173) (71, 173.991) (72, 147.822) (73, 136.079) (74, 140.935) (75, 141.816) (76, 137.238) (77, 102.794) (78, 87.8804) (79, 78.6467) (80, 71.8603) (81, 98.0721) (82, 81.4872) (83, 84.0498) (84, 96.728) (85, 149.949) (86, 176.572) (87, 159.233) (88, 209.432) (89, 230.906) (90, 279.494) (91, 279.043) (92, 290.471) (93, 364.491) (94, 326.643) (95, 330.739) (96, 372.241) (97, 401.246) (98, 391.253) (99, 364.667) 
218206 (line 867) INFO  MolSim - RDF 106.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 9.3014) (38, 8.82451) (39, 25.1501) (40, 55.8216) (41, 71.3916) (42, 233.182) (43, 308.3) (44, 318.38) (45, 414.477) (46, 372.644) (47, 419.732) (48, 503.809) (49, 433.478) (50, 400.068) (51, 534.611) (52, 486.914) (53, 490.818) (54, 446.549) (55, 435.699) (56, 480.237) (57, 429.655) (58, 515.998) (59, 451.506) (60, 408.829) (61, 327.166) (62, 381.744) (63, 346.459) (64, 282.977) (65, 292.086) (66, 247.873) (67, 267.57) (68, 266.505) (69, 198.772) (70, 190.015) (71, 182.179) (72, 152.8) (73, 118.646) (74, 142.349) (75, 119.786) (76, 108.629) (77, 83.6293) (78, 95.5221) (79, 77.4049) (80, 62.1713) (81, 86.2562) (82, 67.2654) (83, 78.7967) (84, 121.276) (85, 122.035) (86, 170.977) (87, 171.192) (88, 237.156) (89, 226.987) (90, 275.342) (91, 310.291) (92, 337.252) (93, 307.932) (94, 301.742) (95, 362.866) (96, 366.06) (97, 367.947) (98, 396.107) (99, 379.729) 
220025 (line 867) INFO  MolSim - RDF 107.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 26.8268) (40, 63.7962) (41, 100.252) (42, 189.732) (43, 291.71) (44, 418.782) (45, 372.776) (46, 430.719) (47, 395.383) (48, 408.163) (49, 528.502) (50, 493.418) (51, 444.852) (52, 539.117) (53, 419.526) (54, 502.038) (55, 437.397) (56, 463.028) (57, 436.776) (58, 457.136) (59, 427.859) (60, 430.986) (61, 349.3) (62, 339.551) (63, 403.553) (64, 294.925) (65, 334.161) (66, 253.789) (67, 231.396) (68, 195.14) (69, 179.816) (70, 189.489) (71, 154.545) (72, 193.612) (73, 158.84) (74, 135.279) (75, 117.033) (76, 113.099) (77, 86.2427) (78, 85.7576) (79, 78.2327) (80, 96.8904) (81, 67.3507) (82, 72.2622) (83, 61.9117) (84, 122.742) (85, 132.055) (86, 160.838) (87, 157.524) (88, 219.787) (89, 262.586) (90, 260.648) (91, 315.916) (92, 317.072) (93, 352.82) (94, 317.855) (95, 368.89) (96, 357.351) (97, 374.827) (98, 376.423) (99, 364.931) 
221855 (line 867) INFO  MolSim - RDF 108.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 30.1802) (40, 81.3401) (41, 127.594) (42, 166.558) (43, 304.153) (44, 350.086) (45, 363.931) (46, 355.706) (47, 451.038) (48, 452.65) (49, 509.284) (50, 467.772) (51, 531.652) (52, 504.948) (53, 496.302) (54, 457.999) (55, 400.027) (56, 479.418) (57, 462.888) (58, 434.967) (59, 418.992) (60, 430.986) (61, 392.184) (62, 401.836) (63, 312.072) (64, 298.698) (65, 260.378) (66, 252.014) (67, 190.055) (68, 249.779) (69, 192.814) (70, 208.438) (71, 196.507) (72, 203.567) (73, 145.28) (74, 148.005) (75, 139.521) (76, 97.0057) (77, 87.5494) (78, 77.6913) (79, 83.6138) (80, 69.4381) (81, 68.9262) (82, 72.2622) (83, 65.2887) (84, 103.689) (85, 134.56) (86, 170.977) (87, 206.729) (88, 238.826) (89, 238.091) (90, 279.814) (91, 291.855) (92, 317.989) (93, 306.136) (94, 336.897) (95, 364.874) (96, 374.488) (97, 417.483) (98, 385.591) (99, 355.418) 
223683 (line 867) INFO  MolSim - RDF 109.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 43.5936) (40, 70.1758) (41, 161.011) (42, 223.043) (43, 300.005) (44, 381.791) (45, 434.695) (46, 405.311) (47, 505.533) (48, 411.5) (49, 437.749) (50, 417.507) (51, 417.233) (52, 555.253) (53, 512.754) (54, 403.392) (55, 409.37) (56, 458.11) (57, 363.189) (58, 457.136) (59, 378.349) (60, 361.657) (61, 397.717) (62, 395.808) (63, 339.971) (64, 360.324) (65, 308.55) (66, 309.398) (67, 246.899) (68, 217.441) (69, 218.27) (70, 200.016) (71, 191.39) (72, 166.736) (73, 152.06) (74, 144.706) (75, 151.913) (76, 101.029) (77, 106.714) (78, 78.1159) (79, 85.2695) (80, 75.8974) (81, 60.655) (82, 51.8904) (83, 103.186) (84, 95.9952) (85, 135.276) (86, 166.782) (87, 178.368) (88, 217.115) (89, 239.071) (90, 228.387) (91, 262.794) (92, 309.734) (93, 315.413) (94, 333.967) (95, 347.376) (96, 373.084) (97, 374.001) (98, 418.757) (99, 378.143) 
227408 (line 867) INFO  MolSim - RDF 110.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 9.3014) (38, 7.05961) (39, 16.7668) (40, 59.0114) (41, 107.847) (42, 198.422) (43, 244.705) (44, 239.115) (45, 449.859) (46, 433.139) (47, 522.926) (48, 457.098) (49, 370.485) (50, 472.901) (51, 423.151) (52, 516.338) (53, 568.508) (54, 497.634) (55, 518.082) (56, 465.486) (57, 436.776) (58, 495.358) (59, 444.117) (60, 372.378) (61, 375.584) (62, 371.028) (63, 297.799) (64, 330.769) (65, 302.453) (66, 245.507) (67, 268.144) (68, 220.229) (69, 208.521) (70, 207.911) (71, 191.902) (72, 135.379) (73, 146.249) (74, 142.349) (75, 125.753) (76, 80.9126) (77, 118.91) (78, 65.3796) (79, 92.3063) (80, 69.0344) (81, 53.1716) (82, 61.8841) (83, 73.9188) (84, 108.819) (85, 116.309) (86, 181.467) (87, 215.955) (88, 232.146) (89, 267.812) (90, 258.732) (91, 317.791) (92, 296.28) (93, 336.361) (94, 335.432) (95, 323.281) (96, 361.284) (97, 349.233) (98, 425.498) (99, 376.558) 
229213 (line 867) INFO  MolSim - RDF 111.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 5.29471) (39, 15.0901) (40, 86.1248) (41, 136.707) (42, 175.248) (43, 214.289) (44, 331.59) (45, 348.767) (46, 529.93) (47, 468.43) (48, 438.192) (49, 433.478) (50, 414.43) (51, 607.602) (52, 506.846) (53, 450.602) (54, 524.057) (55, 461.178) (56, 488.433) (57, 487.417) (58, 434.967) (59, 425.642) (60, 433.13) (61, 360.367) (62, 329.505) (63, 338.024) (64, 300.584) (65, 237.206) (66, 307.623) (67, 206.706) (68, 209.078) (69, 180.357) (70, 188.436) (71, 162.733) (72, 134.384) (73, 133.658) (74, 154.604) (75, 134.014) (76, 143.497) (77, 112.812) (78, 117.174) (79, 83.6138) (80, 89.2199) (81, 70.1077) (82, 55.7342) (83, 79.5471) (84, 116.88) (85, 120.245) (86, 174.124) (87, 200.237) (88, 208.43) (89, 239.071) (90, 277.258) (91, 319.978) (92, 301.784) (93, 272.021) (94, 315.804) (95, 366.308) (96, 366.622) (97, 380.056) (98, 383.164) (99, 401.926) 
231034 (line 867) INFO  MolSim - RDF 112.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 51.977) (40, 89.3146) (41, 123.037) (42, 217.25) (43, 210.142) (44, 310.453) (45, 333.603) (46, 434.349) (47, 444.081) (48, 542.735) (49, 438.817) (50, 433.92) (51, 435.974) (52, 488.812) (53, 551.142) (54, 459.761) (55, 500.247) (56, 511.379) (57, 515.902) (58, 470.132) (59, 405.69) (60, 390.961) (61, 378.35) (62, 285.973) (63, 342.566) (64, 252.164) (65, 262.817) (66, 250.239) (67, 236.564) (68, 210.193) (69, 194.981) (70, 192.121) (71, 165.291) (72, 143.841) (73, 147.217) (74, 124.909) (75, 99.5924) (76, 110.864) (77, 84.0649) (78, 99.7676) (79, 96.0317) (80, 96.4866) (81, 83.893) (82, 66.4966) (83, 75.7949) (84, 128.604) (85, 166.053) (86, 174.823) (87, 205.362) (88, 229.473) (89, 263.24) (90, 254.899) (91, 273.106) (92, 296.892) (93, 297.458) (94, 328.108) (95, 346.803) (96, 331.786) (97, 346.206) (98, 404.466) (99, 381.314) 
232860 (line 867) INFO  MolSim - RDF 113.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 31.8569) (40, 74.9605) (41, 91.1382) (42, 202.767) (43, 230.88) (44, 251.005) (45, 382.886) (46, 401.682) (47, 491.62) (48, 450.425) (49, 465.509) (50, 515.986) (51, 479.374) (52, 517.287) (53, 558.454) (54, 577.784) (55, 543.562) (56, 412.217) (57, 521.441) (58, 444.905) (59, 424.904) (60, 418.121) (61, 372.125) (62, 330.845) (63, 319.858) (64, 282.348) (65, 316.478) (66, 224.21) (67, 229.099) (68, 194.025) (69, 228.561) (70, 149.486) (71, 156.08) (72, 159.768) (73, 133.658) (74, 124.909) (75, 103.264) (76, 110.417) (77, 99.7454) (78, 82.7858) (79, 87.7531) (80, 84.3753) (81, 59.0796) (82, 59.1935) (83, 91.179) (84, 136.299) (85, 139.571) (86, 162.236) (87, 201.603) (88, 255.193) (89, 245.277) (90, 260.968) (91, 276.856) (92, 313.709) (93, 329.478) (94, 370.001) (95, 329.878) (96, 362.127) (97, 403.173) (98, 382.355) (99, 387.392) 
